code,nom,typeLiaison,zone,arrondissement,departement,region,type,rangChefLieu,siren,codesPostaux,population,longitude,latitude,slug,anciensCodes,chefLieu,commune
57659,Spicheren,0.0,metro,573,57,44,commune-actuelle,0.0,215706599.0,['57350'],3180.0,6.971394508981699,49.195184055921395,spicheren,,,
57660,Stiring-Wendel,0.0,metro,573,57,44,commune-actuelle,0.0,215706607.0,['57350'],11048.0,6.932065096010097,49.2021164620069,stiring-wendel,,,
57661,Sturzelbronn,0.0,metro,576,57,44,commune-actuelle,0.0,215706615.0,['57230'],168.0,7.593274999524616,49.0534007949204,sturzelbronn,,,
57662,Suisse,0.0,metro,573,57,44,commune-actuelle,0.0,215706623.0,['57340'],95.0,6.5781930946909695,48.96640899127021,suisse,,,
57663,Talange,0.0,metro,579,57,44,commune-actuelle,0.0,215706631.0,['57525'],8044.0,6.171898745848751,49.23461205940581,talange,,,
57664,Tarquimpol,0.0,metro,575,57,44,commune-actuelle,0.0,215706649.0,['57260'],60.0,6.761764039972918,48.781069485314674,tarquimpol,,,
57665,Tenteling,0.0,metro,573,57,44,commune-actuelle,0.0,215706656.0,['57980'],1041.0,6.928267180673824,49.12512577013178,tenteling,,,
57666,Terville,0.0,metro,577,57,44,commune-actuelle,0.0,215706664.0,['57180'],7609.0,6.132453225801099,49.34648148637706,terville,,,
57667,Téterchen,0.0,metro,573,57,44,commune-actuelle,0.0,215706672.0,['57220'],765.0,6.567882823722249,49.23031197639588,teterchen,,,
57668,Teting-sur-Nied,0.0,metro,573,57,44,commune-actuelle,0.0,215706680.0,['57385'],1260.0,6.668835205573116,49.05302603810914,teting-sur-nied,,,
57669,Théding,0.0,metro,573,57,44,commune-actuelle,0.0,215706698.0,['57450'],2424.0,6.890474130860553,49.12789400210659,theding,,,
57670,Thicourt,0.0,metro,573,57,44,commune-actuelle,0.0,215706706.0,['57380'],133.0,6.5592004994877104,48.99183346363558,thicourt,,,
57671,Thimonville,0.0,metro,579,57,44,commune-actuelle,0.0,215706714.0,['57580'],140.0,6.393321054976348,48.94480475939594,thimonville,,,
57672,Thionville,0.0,metro,577,57,44,commune-actuelle,0.0,215706722.0,['57100'],42778.0,6.12895470707654,49.37593594365292,thionville,"['57243', '57369', '57522', '57710', '57729']",,
57673,Thonville,0.0,metro,573,57,44,commune-actuelle,0.0,215706730.0,['57380'],51.0,6.566036878797869,48.98098060666532,thonville,,,
57674,Tincry,0.0,metro,575,57,44,commune-actuelle,0.0,215706748.0,['57590'],173.0,6.405450430336421,48.9081766128342,tincry,,,
57675,Torcheville,0.0,metro,575,57,44,commune-actuelle,0.0,215706755.0,['57670'],117.0,6.84836587404457,48.90590687286646,torcheville,,,
57676,Tragny,0.0,metro,579,57,44,commune-actuelle,0.0,215706763.0,['57580'],88.0,6.373795049638317,48.95682523907797,tragny,,,
57677,Trémery,0.0,metro,579,57,44,commune-actuelle,0.0,215706771.0,['57300'],979.0,6.243078213234424,49.25409633462617,tremery,,,
57678,Tressange,0.0,metro,577,57,44,commune-actuelle,0.0,215706789.0,['57710'],2464.0,5.982197776134244,49.40958272104974,tressange,,,
57679,Tritteling-Redlach,0.0,metro,573,57,44,commune-actuelle,0.0,215706797.0,['57385'],513.0,6.6165539828260425,49.07715970213085,tritteling-redlach,,,
57680,Troisfontaines,0.0,metro,575,57,44,commune-actuelle,0.0,215706805.0,['57870'],1259.0,7.128254862667482,48.67137087774044,troisfontaines,['57078'],,
57681,Tromborn,0.0,metro,573,57,44,commune-actuelle,0.0,215706813.0,['57320'],333.0,6.5954805935286664,49.257071621136944,tromborn,,,
57682,Turquestein-Blancrupt,0.0,metro,575,57,44,commune-actuelle,0.0,215706821.0,['57560'],11.0,7.087334033495266,48.55912884872543,turquestein-blancrupt,,,
57683,Uckange,1.0,metro,577,57,44,commune-actuelle,0.0,215706839.0,['57270'],7001.0,6.149853437097075,49.30552467056505,uckange,,,
57684,Vahl-Ebersing,0.0,metro,573,57,44,commune-actuelle,0.0,215706847.0,['57660'],497.0,6.7475545821719525,49.053086354723355,vahl-ebersing,,,
57685,Vahl-lès-Bénestroff,0.0,metro,575,57,44,commune-actuelle,0.0,215706854.0,['57670'],146.0,6.786938106361082,48.91956509053661,vahl-les-benestroff,,,
57686,Vahl-lès-Faulquemont,0.0,metro,573,57,44,commune-actuelle,0.0,215706862.0,['57380'],245.0,6.630262110772873,49.022392942655685,vahl-les-faulquemont,,,
57687,Vallerange,0.0,metro,573,57,44,commune-actuelle,0.0,215706870.0,['57340'],211.0,6.686661918921161,48.95045919364879,vallerange,,,
57689,Valmestroff,0.0,metro,577,57,44,commune-actuelle,0.0,215706896.0,['57970'],352.0,6.261094379468476,49.35848173181974,valmestroff,,,
57690,Valmont,0.0,metro,573,57,44,commune-actuelle,0.0,215706904.0,['57730'],2951.0,6.7017015982091275,49.08391384515068,valmont,,,
57691,Valmunster,0.0,metro,573,57,44,commune-actuelle,0.0,215706912.0,['57220'],82.0,6.516146127013907,49.246859256540894,valmunster,,,
57692,Vannecourt,0.0,metro,575,57,44,commune-actuelle,0.0,215706920.0,['57340'],69.0,6.535544727354212,48.878091083560534,vannecourt,,,
57693,Vantoux,0.0,metro,579,57,44,commune-actuelle,0.0,215706938.0,['57070'],818.0,6.23370704647367,49.13232736628942,vantoux,,,
57694,Vany,0.0,metro,579,57,44,commune-actuelle,0.0,215706946.0,['57070'],473.0,6.241481403054778,49.153249703429104,vany,,,
57695,Varize-Vaudoncourt,0.0,metro,573,57,44,commune-actuelle,0.0,215706953.0,['57220'],501.0,6.449162606957029,49.12555133159403,varize-vaudoncourt,['57699'],,
57696,Varsberg,0.0,metro,573,57,44,commune-actuelle,0.0,215706961.0,['57880'],972.0,6.61869954290621,49.17548198627913,varsberg,,,
57697,Vasperviller,0.0,metro,575,57,44,commune-actuelle,0.0,215706979.0,['57560'],320.0,7.072286492153218,48.6346352277872,vasperviller,,,
57698,Vatimont,0.0,metro,573,57,44,commune-actuelle,0.0,215706987.0,['57580'],307.0,6.474943677513173,48.97848446141877,vatimont,,,
57700,Vaudreching,0.0,metro,573,57,44,commune-actuelle,0.0,215707001.0,['57320'],486.0,6.525174919661166,49.2766490741832,vaudreching,,,
57701,Vaux,0.0,metro,579,57,44,commune-actuelle,0.0,215707019.0,['57130'],786.0,6.06897505019651,49.093188456685446,vaux,,,
57702,Vaxy,0.0,metro,575,57,44,commune-actuelle,0.0,215707027.0,['57170'],169.0,6.527179186491821,48.85948307027418,vaxy,,,
57703,Veckersviller,0.0,metro,575,57,44,commune-actuelle,0.0,215707035.0,['57370'],230.0,7.186377587047972,48.83037509334576,veckersviller,,,
57704,Veckring,0.0,metro,577,57,44,commune-actuelle,0.0,215707043.0,['57920'],651.0,6.363423996156901,49.335228612604936,veckring,,,
57705,Velving,0.0,metro,573,57,44,commune-actuelle,0.0,215707050.0,['57220'],204.0,6.539050104682835,49.24166133848465,velving,,,
57706,Vergaville,0.0,metro,575,57,44,commune-actuelle,0.0,215707068.0,['57260'],537.0,6.745791745280269,48.84096881382791,vergaville,,,
57707,Vernéville,0.0,metro,579,57,44,commune-actuelle,0.0,215707076.0,['57130'],676.0,6.006978081511532,49.137635898593665,verneville,,,
57708,Verny,0.0,metro,579,57,44,commune-actuelle,0.0,215707084.0,['57420'],2056.0,6.203080678479486,49.00726120469755,verny,,,
57709,Vescheim,0.0,metro,575,57,44,commune-actuelle,0.0,215707092.0,['57370'],306.0,7.226571097473013,48.79401058974345,vescheim,,,
57711,Vibersviller,0.0,metro,575,57,44,commune-actuelle,0.0,215707118.0,['57670'],384.0,6.945241854545604,48.90622977131837,vibersviller,,,
57712,Vic-sur-Seille,0.0,metro,575,57,44,commune-actuelle,0.0,215707126.0,['57630'],1325.0,6.52748421102663,48.77581323560808,vic-sur-seille,,,
57713,Vieux-Lixheim,0.0,metro,575,57,44,commune-actuelle,0.0,215707134.0,['57635'],249.0,7.125654658798591,48.780014376671936,vieux-lixheim,,,
57714,Haute-Vigneulles,0.0,metro,573,57,44,commune-actuelle,0.0,215707142.0,['57690'],450.0,6.5560051471817005,49.09558317693241,haute-vigneulles,,,
57715,Vigny,0.0,metro,579,57,44,commune-actuelle,0.0,215707159.0,['57420'],386.0,6.253369232352132,48.968335059997564,vigny,,,
57716,Vigy,0.0,metro,579,57,44,commune-actuelle,0.0,215707167.0,['57640'],1541.0,6.307005801925181,49.20797527351227,vigy,,,
57717,Viller,0.0,metro,573,57,44,commune-actuelle,0.0,215707175.0,['57340'],173.0,6.64608244761515,48.98807982241993,viller,,,
57718,Villers-Stoncourt,0.0,metro,579,57,44,commune-actuelle,0.0,215707183.0,['57530'],222.0,6.442598331199752,49.05754118694143,villers-stoncourt,,,
57719,Villers-sur-Nied,0.0,metro,575,57,44,commune-actuelle,0.0,215707191.0,['57340'],81.0,6.528492298494926,48.92601910093601,villers-sur-nied,,,
57720,Villing,0.0,metro,573,57,44,commune-actuelle,0.0,215707209.0,['57550'],514.0,6.630829685625442,49.28187373151265,villing,,,
57721,Vilsberg,0.0,metro,575,57,44,commune-actuelle,0.0,215707217.0,['57370'],347.0,7.259407572432386,48.78970616205033,vilsberg,,,
57722,Vionville,0.0,metro,579,57,44,commune-deleguee,,,,,,,vionville,,57578.0,
57723,Virming,0.0,metro,575,57,44,commune-actuelle,0.0,215707233.0,['57340'],295.0,6.751566002497232,48.94219213603709,virming,,,
57724,Vitry-sur-Orne,0.0,metro,577,57,44,commune-actuelle,0.0,215707241.0,['57185'],2929.0,6.095182181411534,49.27633668825834,vitry-sur-orne,,,
57725,Vittersbourg,0.0,metro,575,57,44,commune-actuelle,0.0,215707258.0,['57670'],336.0,6.929771878081206,48.94921049407713,vittersbourg,,,
57726,Vittoncourt,0.0,metro,573,57,44,commune-actuelle,0.0,215707266.0,['57580'],389.0,6.456130354754508,49.0218932478283,vittoncourt,,,
57727,Viviers,0.0,metro,575,57,44,commune-actuelle,0.0,215707274.0,['57590'],122.0,6.439267748366909,48.893591203609404,viviers,,,
57728,Voimhaut,0.0,metro,573,57,44,commune-actuelle,0.0,215707282.0,['57580'],252.0,6.42011725834099,49.02618867541874,voimhaut,,,
57730,Volmerange-lès-Boulay,0.0,metro,573,57,44,commune-actuelle,0.0,215707308.0,['57220'],553.0,6.448895777275737,49.1700401501025,volmerange-les-boulay,,,
57731,Volmerange-les-Mines,0.0,metro,577,57,44,commune-actuelle,0.0,215707316.0,['57330'],2284.0,6.067005509447908,49.44627726996997,volmerange-les-mines,,,
57732,Volmunster,0.0,metro,576,57,44,commune-actuelle,0.0,215707324.0,['57720'],774.0,7.3655337758916755,49.119588779068316,volmunster,,,
57733,Volstroff,0.0,metro,577,57,44,commune-actuelle,0.0,215707332.0,['57940'],2074.0,6.251833657732044,49.3012049562148,volstroff,,,
57734,Voyer,0.0,metro,575,57,44,commune-actuelle,0.0,215707340.0,['57560'],449.0,7.088357922253553,48.65238709034898,voyer,,,
57736,Vry,0.0,metro,579,57,44,commune-actuelle,0.0,215707365.0,['57640'],629.0,6.356144286229814,49.191947245879454,vry,,,
57737,Vulmont,0.0,metro,579,57,44,commune-actuelle,0.0,215707373.0,['57420'],31.0,6.305505284924364,48.925237948849265,vulmont,,,
57738,Waldhouse,0.0,metro,576,57,44,commune-actuelle,0.0,215707381.0,['57720'],350.0,7.455870805325652,49.13960434224636,waldhouse,,,
57739,Waldweistroff,0.0,metro,577,57,44,commune-actuelle,0.0,215707399.0,['57320'],521.0,6.495392013403408,49.35754678129176,waldweistroff,,,
57740,Waldwisse,0.0,metro,577,57,44,commune-actuelle,0.0,215707407.0,['57480'],804.0,6.522675823127573,49.41477933763555,waldwisse,,,
57741,Walschbronn,0.0,metro,576,57,44,commune-actuelle,0.0,215707415.0,['57720'],392.0,7.474197046792737,49.15443757831271,walschbronn,,,
57742,Walscheid,0.0,metro,575,57,44,commune-actuelle,0.0,215707423.0,['57870'],1467.0,7.188647145005095,48.61988283669213,walscheid,,,
57743,Waltembourg,0.0,metro,575,57,44,commune-actuelle,0.0,215707431.0,['57370'],232.0,7.195603955333753,48.749733363524236,waltembourg,,,
57745,Wiesviller,0.0,metro,576,57,44,commune-actuelle,0.0,215707456.0,['57200'],908.0,7.161493914351872,49.07731457679889,wiesviller,,,
57746,Willerwald,0.0,metro,576,57,44,commune-actuelle,0.0,215707464.0,['57430'],1519.0,7.036802230898377,49.02455729622864,willerwald,,,
57747,Wintersbourg,0.0,metro,575,57,44,commune-actuelle,0.0,215707472.0,['57635'],260.0,7.190433832949718,48.79135506292529,wintersbourg,,,
57748,Wittring,0.0,metro,576,57,44,commune-actuelle,0.0,215707480.0,['57905'],741.0,7.130440565212544,49.05337015565697,wittring,,,
57749,Vœlfling-lès-Bouzonville,0.0,metro,573,57,44,commune-actuelle,0.0,215707498.0,['57320'],159.0,6.60564032343152,49.29303940076746,voelfling-les-bouzonville,,,
57750,Wœlfling-lès-Sarreguemines,0.0,metro,576,57,44,commune-actuelle,0.0,215707506.0,['57200'],697.0,7.184238721285489,49.08606302133211,woelfling-les-sarreguemines,,,
57751,Woippy,0.0,metro,579,57,44,commune-actuelle,0.0,215707514.0,['57140'],14394.0,6.15756815529243,49.16394588197763,woippy,,,
57752,Woustviller,0.0,metro,576,57,44,commune-actuelle,0.0,215707522.0,['57915'],2822.0,7.006399087788583,49.078620666853425,woustviller,,,
57753,Wuisse,0.0,metro,575,57,44,commune-actuelle,0.0,215707530.0,['57170'],62.0,6.668163862537987,48.85489956110928,wuisse,,,
57754,Xanrey,0.0,metro,575,57,44,commune-actuelle,0.0,215707548.0,['57630'],110.0,6.586896512049165,48.75079538115012,xanrey,,,
57755,Xocourt,0.0,metro,575,57,44,commune-actuelle,0.0,215707555.0,['57590'],99.0,6.376549236144198,48.90964751648362,xocourt,,,
57756,Xouaxange,0.0,metro,575,57,44,commune-actuelle,0.0,215707563.0,['57830'],316.0,6.992076935108713,48.69287989750115,xouaxange,,,
57757,Yutz,1.0,metro,577,57,44,commune-actuelle,0.0,215707571.0,['57970'],17497.0,6.2009016972095115,49.351879195849044,yutz,['57758'],,
57759,Zarbeling,0.0,metro,575,57,44,commune-actuelle,0.0,215707597.0,['57340'],67.0,6.6876880699134125,48.889891009894995,zarbeling,,,
57760,Zetting,0.0,metro,576,57,44,commune-actuelle,0.0,215707605.0,['57905'],856.0,7.126436016157022,49.07302445772195,zetting,,,
57761,Zilling,0.0,metro,575,57,44,commune-actuelle,0.0,215707613.0,['57370'],281.0,7.210416510567708,48.787117891361596,zilling,,,
57762,Zimming,0.0,metro,573,57,44,commune-actuelle,0.0,215707621.0,['57690'],711.0,6.586372182728167,49.130213002143016,zimming,,,
57763,Zommange,0.0,metro,575,57,44,commune-actuelle,0.0,215707639.0,['57260'],44.0,6.8004190607570605,48.82228459333299,zommange,,,
57764,Zoufftgen,0.0,metro,577,57,44,commune-actuelle,0.0,215707647.0,['57330'],1271.0,6.13498258233922,49.46639810272238,zoufftgen,,,
57765,Diesen,0.0,metro,573,57,44,commune-actuelle,0.0,215707654.0,['57890'],1029.0,6.693380457404901,49.17561445742081,diesen,,,
57767,Stuckange,0.0,metro,577,57,44,commune-actuelle,0.0,215708637.0,['57970'],1455.0,6.231708807995205,49.324479912113055,stuckange,,,
58001,Achun,1.0,metro,581,58,27,commune-actuelle,0.0,215800012.0,['58110'],160.0,3.664549995309577,47.129403408916076,achun,,,
58002,Alligny-Cosne,1.0,metro,584,58,27,commune-actuelle,0.0,215800020.0,['58200'],922.0,3.072600058827048,47.44367274443792,alligny-cosne,,,
58003,Alligny-en-Morvan,1.0,metro,581,58,27,commune-actuelle,0.0,215800038.0,['58230'],603.0,4.173445257826667,47.209718491014705,alligny-en-morvan,,,
58004,Alluy,1.0,metro,581,58,27,commune-actuelle,0.0,215800046.0,['58110'],368.0,3.632889699965992,47.03377720608912,alluy,,,
58005,Amazy,1.0,metro,582,58,27,commune-actuelle,0.0,215800053.0,['58190'],214.0,3.56093230180746,47.383343538619144,amazy,,,
58006,Anlezy,1.0,metro,583,58,27,commune-actuelle,0.0,215800061.0,['58270'],241.0,3.499049697851001,46.966518099843725,anlezy,,,
58007,Annay,1.0,metro,584,58,27,commune-actuelle,0.0,215800079.0,['58450'],345.0,2.941809898602766,47.53088074901546,annay,,,
58008,Anthien,1.0,metro,582,58,27,commune-actuelle,0.0,215800087.0,['58800'],168.0,3.724912812854539,47.30865552567997,anthien,,,
58009,Arbourse,1.0,metro,584,58,27,commune-actuelle,0.0,215800095.0,['58350'],123.0,3.224691657622647,47.24915339019832,arbourse,,,
58010,Arleuf,1.0,metro,581,58,27,commune-actuelle,0.0,215800103.0,['58430'],641.0,4.015685238783208,47.04045006393519,arleuf,,,
58011,Armes,1.0,metro,582,58,27,commune-actuelle,0.0,215800111.0,['58500'],272.0,3.562134612496633,47.46309254136786,armes,,,
58012,Arquian,1.0,metro,584,58,27,commune-actuelle,0.0,215800129.0,['58310'],550.0,2.9983311433482123,47.53522712329917,arquian,,,
58013,Arthel,1.0,metro,584,58,27,commune-actuelle,0.0,215800137.0,['58700'],90.0,3.406265303434204,47.24356825615243,arthel,,,
58014,Arzembouy,1.0,metro,584,58,27,commune-actuelle,0.0,215800145.0,['58700'],69.0,3.35973847306624,47.24707577259273,arzembouy,,,
58015,Asnan,1.0,metro,582,58,27,commune-actuelle,0.0,215800152.0,['58420'],119.0,3.552367559098545,47.31033508018124,asnan,,,
58016,Asnois,1.0,metro,582,58,27,commune-actuelle,0.0,215800160.0,['58190'],140.0,3.587507236585952,47.39723370786211,asnois,,,
58017,Aunay-en-Bazois,1.0,metro,581,58,27,commune-actuelle,0.0,215800178.0,['58110'],228.0,3.719636411391185,47.124090426048554,aunay-en-bazois,,,
58018,Authiou,1.0,metro,582,58,27,commune-actuelle,0.0,215800186.0,['58700'],40.0,3.418883266470871,47.26534723802501,authiou,,,
58019,Avrée,1.0,metro,581,58,27,commune-actuelle,0.0,215800194.0,['58170'],84.0,3.878809189896006,46.82307973728372,avree,,,
58020,Avril-sur-Loire,1.0,metro,583,58,27,commune-actuelle,0.0,215800202.0,['58300'],247.0,3.362231208977647,46.80893510768439,avril-sur-loire,,,
58021,Azy-le-Vif,1.0,metro,583,58,27,commune-actuelle,0.0,215800210.0,['58240'],195.0,3.229715081337314,46.78796521955354,azy-le-vif,,,
58022,Balleray,0.0,metro,583,58,27,commune-deleguee,,,,,,,balleray,,58204.0,
58023,Bazoches,0.0,metro,581,58,27,commune-actuelle,0.0,215800236.0,['58190'],165.0,3.794171480755362,47.36895400199818,bazoches,,,
58024,Bazolles,0.0,metro,583,58,27,commune-actuelle,0.0,215800244.0,['58110'],284.0,3.607842159381243,47.14539639790672,bazolles,,,
58025,Béard,0.0,metro,583,58,27,commune-actuelle,0.0,215800251.0,['58160'],161.0,3.3267405444961042,46.86970620775987,beard,,,
58026,Beaulieu,0.0,metro,582,58,27,commune-actuelle,0.0,200055051.0,['58420'],143.0,3.535114019410992,47.25862952134918,beaulieu,"['58100', '58167']",,
58026,Beaulieu,0.0,metro,582,58,27,commune-deleguee,,,,,3.535114019410992,47.25862952134918,beaulieu,,58026.0,
58027,Beaumont-la-Ferrière,0.0,metro,584,58,27,commune-actuelle,0.0,215800277.0,['58700'],119.0,3.235506179528205,47.1835422840896,beaumont-la-ferriere,,,
58028,Beaumont-Sardolles,0.0,metro,583,58,27,commune-actuelle,0.0,215800285.0,['58270'],116.0,3.397217693760637,46.93493173196463,beaumont-sardolles,,,
58029,Beuvron,0.0,metro,582,58,27,commune-actuelle,0.0,215800293.0,['58210'],86.0,3.497076627263875,47.35123806071918,beuvron,,,
58030,Biches,0.0,metro,581,58,27,commune-actuelle,0.0,215800301.0,['58110'],254.0,3.654303467237486,46.99372110085666,biches,,,
58031,Billy-Chevannes,0.0,metro,583,58,27,commune-actuelle,0.0,215800319.0,['58270'],316.0,3.461754711817994,47.011852791582875,billy-chevannes,,,
58032,Billy-sur-Oisy,0.0,metro,582,58,27,commune-actuelle,0.0,215800327.0,['58500'],367.0,3.4016900783148,47.48416451616071,billy-sur-oisy,,,
58033,Bitry,0.0,metro,584,58,27,commune-actuelle,0.0,215800335.0,['58310'],311.0,3.084756340955828,47.4927711723237,bitry,,,
58034,Blismes,0.0,metro,581,58,27,commune-actuelle,0.0,215800343.0,['58120'],187.0,3.8213654216325,47.12249415607962,blismes,,,
58035,Bona,0.0,metro,583,58,27,commune-actuelle,0.0,215800350.0,['58330'],297.0,3.426033716419895,47.06499826492793,bona,,,
58036,Bouhy,0.0,metro,584,58,27,commune-actuelle,0.0,215800368.0,['58310'],427.0,3.183411396498808,47.4866415936737,bouhy,,,
58037,Brassy,0.0,metro,581,58,27,commune-actuelle,0.0,215800376.0,['58140'],594.0,3.933847307330113,47.26382302947723,brassy,,,
58038,Breugnon,0.0,metro,582,58,27,commune-actuelle,0.0,215800384.0,['58460'],152.0,3.457616297052872,47.42727903043036,breugnon,,,
58039,Brèves,0.0,metro,582,58,27,commune-actuelle,0.0,215800392.0,['58530'],249.0,3.624361983561931,47.42982979732363,breves,,,
58040,Brinay,0.0,metro,581,58,27,commune-actuelle,0.0,215800400.0,['58110'],145.0,3.706672570011245,47.013827902101916,brinay,,,
58041,Brinon-sur-Beuvron,0.0,metro,582,58,27,commune-actuelle,0.0,215800418.0,['58420'],166.0,3.489560036370072,47.28455091302141,brinon-sur-beuvron,,,
58042,Bulcy,0.0,metro,584,58,27,commune-actuelle,0.0,215800426.0,['58400'],144.0,3.028622719538163,47.24160351199555,bulcy,,,
58043,Bussy-la-Pesle,0.0,metro,582,58,27,commune-actuelle,0.0,215800434.0,['58420'],53.0,3.474152426733462,47.25520963481671,bussy-la-pesle,,,
58044,La Celle-sur-Loire,3.0,metro,584,58,27,commune-actuelle,0.0,215800442.0,['58440'],786.0,2.9346842703647242,47.48538403893929,la-celle-sur-loire,,,
58045,La Celle-sur-Nièvre,3.0,metro,584,58,27,commune-actuelle,0.0,215800459.0,['58700'],155.0,3.202250383040446,47.21851958562715,la-celle-sur-nievre,,,
58046,Cercy-la-Tour,0.0,metro,581,58,27,commune-actuelle,0.0,215800467.0,['58340'],1683.0,3.6462145122724983,46.849607756141545,cercy-la-tour,,,
58047,Cervon,0.0,metro,582,58,27,commune-actuelle,0.0,215800475.0,['58800'],594.0,3.752251047559091,47.24002687405494,cervon,,,
58048,Cessy-les-Bois,0.0,metro,584,58,27,commune-actuelle,0.0,215800483.0,['58220'],114.0,3.21593127197202,47.332127801606156,cessy-les-bois,,,
58049,Chalaux,0.0,metro,581,58,27,commune-actuelle,0.0,215800491.0,['58140'],83.0,3.912533110302722,47.33295737309912,chalaux,,,
58050,Challement,0.0,metro,582,58,27,commune-actuelle,0.0,215800509.0,['58420'],45.0,3.594849431896651,47.31327965618357,challement,,,
58051,Challuy,0.0,metro,583,58,27,commune-actuelle,0.0,215800517.0,['58000'],1468.0,3.140256086827615,46.94179775591665,challuy,,,
58052,Champallement,0.0,metro,582,58,27,commune-actuelle,0.0,215800525.0,['58420'],55.0,3.481679511789925,47.22880110168525,champallement,,,
58053,Champlemy,0.0,metro,584,58,27,commune-actuelle,0.0,215800533.0,['58210'],326.0,3.3353499674819442,47.28535440335979,champlemy,,,
58054,Champlin,0.0,metro,582,58,27,commune-actuelle,0.0,215800541.0,['58700'],42.0,3.450391587903498,47.24480577741303,champlin,,,
58055,Champvert,0.0,metro,583,58,27,commune-actuelle,0.0,215800558.0,['58300'],744.0,3.523440695362437,46.85322085816485,champvert,,,
58056,Champvoux,0.0,metro,584,58,27,commune-actuelle,0.0,215800566.0,['58400'],285.0,3.073620423797354,47.1447638692763,champvoux,,,
58057,Chantenay-Saint-Imbert,0.0,metro,583,58,27,commune-actuelle,0.0,215800574.0,['58240'],1090.0,3.17170096743005,46.739384347252184,chantenay-saint-imbert,,,
58058,La Chapelle-Saint-André,3.0,metro,582,58,27,commune-actuelle,0.0,215800582.0,['58210'],305.0,3.324769307758975,47.40075327349978,la-chapelle-saint-andre,,,
58059,La Charité-sur-Loire,3.0,metro,584,58,27,commune-actuelle,0.0,215800590.0,['58400'],4701.0,3.029771198376749,47.18350864313589,la-charite-sur-loire,,,
58060,Charrin,0.0,metro,581,58,27,commune-actuelle,0.0,215800608.0,['58300'],606.0,3.595991989941406,46.79847930138479,charrin,,,
58061,Chasnay,0.0,metro,584,58,27,commune-actuelle,0.0,215800616.0,['58350'],128.0,3.17163499763105,47.23921947017668,chasnay,,,
58062,Château-Chinon (Ville),0.0,metro,581,58,27,commune-actuelle,0.0,215800624.0,['58120'],1857.0,3.927707652577726,47.06266650065698,chateau-chinon-ville,,,
58063,Château-Chinon (Campagne),0.0,metro,581,58,27,commune-actuelle,0.0,215800632.0,['58120'],555.0,3.940812662636236,47.055979385841106,chateau-chinon-campagne,,,
58064,Châteauneuf-Val-de-Bargis,0.0,metro,584,58,27,commune-actuelle,0.0,215800640.0,['58350'],479.0,3.216167914154248,47.28421983230969,chateauneuf-val-de-bargis,,,
58065,Châtillon-en-Bazois,0.0,metro,581,58,27,commune-actuelle,0.0,215800657.0,['58110'],835.0,3.658143236764299,47.055350046526875,chatillon-en-bazois,,,
58066,Châtin,0.0,metro,581,58,27,commune-actuelle,0.0,215800665.0,['58120'],83.0,3.882462612951164,47.10298004768213,chatin,,,
58067,Chaulgnes,0.0,metro,584,58,27,commune-actuelle,0.0,215800673.0,['58400'],1503.0,3.107091029059253,47.12920713422581,chaulgnes,,,
58068,Chaumard,0.0,metro,581,58,27,commune-actuelle,0.0,215800681.0,['58120'],196.0,3.913614271614304,47.145504864012906,chaumard,,,
58069,Chaumot,0.0,metro,582,58,27,commune-actuelle,0.0,215800699.0,['58800'],164.0,3.643328891868896,47.25188095654933,chaumot,,,
58070,Chazeuil,0.0,metro,582,58,27,commune-actuelle,0.0,215800707.0,['58700'],61.0,3.40333446590018,47.277952423586434,chazeuil,,,
58071,Chevannes-Changy,0.0,metro,582,58,27,commune-actuelle,0.0,215800715.0,['58420'],136.0,3.452676079751808,47.291503291675745,chevannes-changy,,,
58072,Chevenon,0.0,metro,583,58,27,commune-actuelle,0.0,215800723.0,['58160'],632.0,3.230093137897312,46.91451386495809,chevenon,,,
58073,Chevroches,0.0,metro,582,58,27,commune-actuelle,0.0,215800731.0,['58500'],114.0,3.544170036311025,47.4446870261057,chevroches,,,
58074,Chiddes,0.0,metro,581,58,27,commune-actuelle,0.0,215800749.0,['58170'],353.0,3.929595852250992,46.862079606726574,chiddes,,,
58075,Chitry-les-Mines,0.0,metro,582,58,27,commune-actuelle,0.0,215800756.0,['58800'],218.0,3.6628151154408832,47.270948668230545,chitry-les-mines,,,
58076,Chougny,0.0,metro,581,58,27,commune-actuelle,0.0,215800764.0,['58110'],84.0,3.757430721373316,47.089531891027015,chougny,,,
58077,Ciez,0.0,metro,584,58,27,commune-actuelle,0.0,215800772.0,['58220'],376.0,3.1633169361116322,47.44013412796607,ciez,,,
58078,Cizely,0.0,metro,583,58,27,commune-actuelle,0.0,215800780.0,['58270'],52.0,3.468718878385233,46.9829854105288,cizely,,,
58079,Clamecy,0.0,metro,582,58,27,commune-actuelle,0.0,215800798.0,['58500'],3597.0,3.5108369130490003,47.461191983000056,clamecy,,,
58080,La Collancelle,3.0,metro,582,58,27,commune-actuelle,0.0,215800806.0,['58800'],161.0,3.646732570934397,47.180806946339736,la-collancelle,,,
58081,Colméry,0.0,metro,584,58,27,commune-actuelle,0.0,215800814.0,['58350'],269.0,3.246932161163735,47.348400267256736,colmery,,,
58082,Corancy,0.0,metro,581,58,27,commune-actuelle,0.0,215800822.0,['58120'],281.0,3.9595705421127882,47.10613550272519,corancy,,,
