codePostal,libelleAcheminement,latitude,longitude,communesCount
49570,MAUGES SUR LOIRE,47.340943425359484,-0.9281648981245011,1
49620,MAUGES SUR LOIRE,47.340943425359484,-0.9281648981245011,1
49130,LES PONTS DE CE,47.42334115730027,-0.547347850958956,4
49740,LA ROMAGNE,47.054360095857305,-1.009492758106172,1
49350,GENNES VAL DE LOIRE,47.334369531243844,-0.23209802034142102,7
49230,SEVREMOINE,47.09670907586498,-1.090639524474778,4
49660,SEVREMOINE,47.09670907586498,-1.090639524474778,1
49710,SEVREMOINE,47.09670907586498,-1.090639524474778,1
49800,LOIRE AUTHION,47.46545783358669,-0.39114451506575104,6
49112,VERRIERES EN ANJOU,47.514878655497974,-0.472296503302005,1
49480,VERRIERES EN ANJOU,47.514878655497974,-0.472296503302005,1
50180,AGNEAUX,49.11368938224795,-1.161602435099761,3
50230,AGON COUTAINVILLE,49.036291379935506,-1.580801953099556,1
50680,AIREL,49.172894160740135,-1.023326684286296,10
50620,AMIGNY,49.21607582739994,-1.17903145036803,12
50400,ANCTOVILLE SUR BOSCQ,48.83879818452697,-1.5530845771657111,5
50760,ANNEVILLE EN SAIRE,49.65091290064547,-1.287683201597297,8
50500,APPEVILLE,49.285883450885656,-1.2655322273069751,16
50170,AUCEY LA PLAINE,48.568561162698224,-1.469977397623975,16
50480,AUDOUVILLE LA HUBERT,49.38763040084197,-1.27731292603488,24
50630,AUMEVILLE LESTRE,49.57776860734499,-1.344575735648053,9
50300,AVRANCHES,48.68859728510697,-1.324206841225591,14
50310,AZEVILLE,49.484848975608806,-1.356702639695329,18
50530,BACILLY,48.73580148531086,-1.46606754320712,13
50450,LA BALEINE,48.90513023506192,-1.328084912079566,15
50720,BARENTON,48.597244593955736,-0.811031179569046,3
50270,BARNEVILLE CARTERET,49.40537620675147,-1.747312841587858,11
50810,LA BARRE DE SEMILLY,49.10549443589007,-0.958833878364401,10
50000,BAUDRE,49.124207211594054,-1.093290863058762,5
50320,BEAUCHAMPS,48.80879454425085,-1.399141775337341,16
50420,BEAUCOUDRAY,48.974530526923026,-1.059146312437411,14
50150,BEAUFICEL,48.73940635811982,-0.9267412584934611,8
50440,LA HAGUE,49.65271425384213,-1.814753145981039,16
50460,LA HAGUE,49.64599248331152,-1.7500750157142742,3
50690,LA HAGUE,49.58957711075641,-1.69560385081302,9
50210,BELVAL,49.01928262443867,-1.333939457879787,11
50340,BENOITVILLE,49.52695881970978,-1.787451705966725,14
50800,BESLON,48.823708047239656,-1.216298662717426,16
50390,BESNEVILLE,49.40452343389881,-1.53064866972248,13
50360,BEUZEVILLE LA BASTILLE,49.37802020581333,-1.422870501194688,6
50160,BIEVILLE,49.03416685495345,-0.9377428907266221,11
50560,BLAINVILLE SUR MER,49.10145459731237,-1.554911043355289,4
50610,JULLOUVILLE,48.763535410736914,-1.528214099873352,2
50200,BRAINVILLE,49.06812265931371,-1.4703779160455421,18
50370,BRECEY,48.728322680637234,-1.189577514574618,12
50290,BREHAL,48.892943544114004,-1.5273025333630121,7
50110,BRETTEVILLE,49.627496238880546,-1.546327691634741,4
50430,BRETTEVILLE SUR AY,49.240961197466596,-1.5334197284058761,7
50260,BREUVILLE,49.48455842200888,-1.631550105726486,13
50330,BRILLEVAST,49.663429096363785,-1.398330706671461,17
50700,BRIX,49.50770256393413,-1.473310864859876,15
50640,BUAIS LES MONTS,48.53676817184487,-0.9311126094917421,8
50570,CAMETOURS,49.12414985358112,-1.253046402007967,12
50750,CANISY,49.05020848529255,-1.1466621843578,12
50580,CANVILLE LA ROCQUE,49.34529929023886,-1.662428539720552,7
50740,CAROLLES,48.748296512798724,-1.559661493886373,1
50220,CEAUX,48.6240402827689,-1.323870975924431,12
50510,CERENCES,48.88358786172772,-1.4382630957967781,7
50870,CHAVOY,48.74490830237677,-1.306388072031091,8
50100,CHERBOURG EN COTENTIN,49.6325489422503,-1.620718755180744,1
50120,CHERBOURG EN COTENTIN,49.6325489422503,-1.620718755180744,1
50130,CHERBOURG EN COTENTIN,49.6325489422503,-1.620718755180744,2
50470,CHERBOURG EN COTENTIN,49.60587296510664,-1.61419407212527,2
50890,CONDE SUR VIRE,49.04479115981959,-1.0381252659813,1
50670,COULOUVRAY BOISBENATRE,48.74774144148471,-1.069521377460095,7
50710,CREANCES,49.20041561447996,-1.562712981361215,1
50350,DONVILLE LES BAINS,48.851049862237886,-1.573198409560454,1
50250,DOVILLE,49.31387098032569,-1.520063605644487,23
50840,FERMANVILLE,49.681178924219815,-1.454818602313866,1
50190,FEUGERES,49.203345711077354,-1.391365167503257,12
50850,LE FRESNE PORET,48.68969485964806,-0.8125006361894941,2
50410,LE GUISLAIN,48.930164889270785,-1.160148566082491,10
50730,HAMELIN,48.55045185613445,-1.1677142065171031,3
50590,HAUTEVILLE SUR MER,48.994104780630714,-1.537654255118168,3
50540,ISIGNY LE BUAT,48.62149504230005,-1.182912941158569,10
50520,JUVIGNY LES VALLEES,48.68148793469951,-1.037578252046869,9
50600,LAPENTY,48.58321593904316,-1.080852836485159,10
50660,TOURNEVILLE SUR MER,48.97264702459464,-1.467816312747975,9
50880,LA MEAUFFE,49.17282602673877,-1.136102328814244,2
50490,MONTCUIT,49.130106097389536,-1.40964290894015,8
50240,MONTJOIE ST MARTIN,48.531082401862356,-1.340649897533769,11
50140,MORTAIN BOCAGE,48.63507760345659,-0.9394042506964331,11
50860,MOYON VILLAGES,48.99588493841008,-1.130052404366827,2
50770,PIROU,49.16471791454047,-1.558731818696254,1
50380,ST AUBIN DES PREAUX,48.80489045316321,-1.524388977757136,2
50550,ST VAAST LA HOUGUE,49.59926379877732,-1.272037330675506,2
51240,ABLANCOURT,48.8620810995673,4.473493787992895,28
51530,ST MARTIN D ABLOIS,49.00839422158649,3.937541545316176,17
51150,AIGNY,49.04010481609558,4.1620153979095384,17
51260,ALLEMANCHE LAUNAY ET SOYER,48.58715482005989,3.758243827675602,22
51120,ALLEMANT,48.7196860798196,3.723319731534625,27
51250,ALLIANCELLES,48.7860383517272,4.889001142924206,4
51290,AMBRIERES,48.6033913301566,4.645708032555581,24
51230,ANGLUZELLES ET COURCELLES,48.72688640389443,3.940774008113361,20
51700,ANTHENAY,49.091470679609905,3.721398426903632,24
51170,AOUGNY,49.23326851712183,3.7701028140601163,28
51800,ARGERS,49.115196919159715,4.825466329097881,44
51600,AUBERIVE,49.146341943707206,4.543325999251202,17
51110,AUMENANCOURT,49.35081628329636,4.152777082640457,12
51160,AVENAY VAL D OR,49.082527089242134,4.016607743946658,9
51190,AVIZE,48.96123998703512,4.02149171254785,6
51400,BACONNES,49.110199725809196,4.331702970771474,14
51270,LE BAIZIL,48.89860217945154,3.7835681435566513,21
51300,BASSU,48.7335590950802,4.631682897638903,46
51360,BEAUMONT SUR VESLE,49.18418064403677,4.181556033979332,4
51490,BEINE NAUROY,49.27391684412758,4.31734473517873,9
51330,BELVAL EN ARGONNE,48.92789851577913,4.845561346619823,23
51480,BELVAL SOUS CHATILLON,49.10440463266836,3.870742728890088,17
51130,BERGERES LES VERTUS,48.8865705802873,4.016131332507171,28
51210,BERGERES SOUS MONTMIRAIL,48.867837011897024,3.60015524865172,19
51220,BERMERICOURT,49.33599930343574,3.956141084177001,13
51420,BERRU,49.2676473757039,4.135951354905444,4
51450,BETHENY,49.295599942001026,4.059994724441655,1
51430,BEZANNES,49.234753740131836,3.9899453574296952,2
51340,BIGNICOURT SUR SAULX,48.75856920285883,4.8127192932451095,16
51310,BOUCHY ST GENEST,48.72062568114504,3.521874379912279,13
51390,BOUILLY,49.22535528546858,3.898831284792961,13
51140,BOUVANCOURT,49.29568532196794,3.833877638488225,17
51320,BREBAN,48.7201401963542,4.306170536389445,18
51000,CHALONS EN CHAMPAGNE,48.964413331769784,4.378512063318954,1
51500,CHAMERY,49.17861347733179,4.043252259024363,18
51370,CHAMPIGNY,49.251622518794,3.962711738879095,5
51510,CHENIERS,48.936289273040465,4.273205616473056,9
51350,CORMONTREUIL,49.21714226529201,4.052960094217094,1
51460,COURTISOLS,48.995314212749285,4.569210550210598,7
51200,EPERNAY,49.036990408668636,3.931693294284204,1
51470,MONCETZ LONGEVAS,48.93641976322196,4.432806579342125,2
51520,RECY,48.97025946675732,4.363647041270644,5
51100,REIMS,49.250756303024836,4.043040326917024,2
52100,ST EULIEN,48.64735006690204,4.895234155863783,11
51380,TREPAIL,49.117870210298086,4.196044759982501,4
52340,AGEVILLE,48.11258969090342,5.314310272917754,4
52400,AIGREMONT,47.93872453711952,5.7061275313058495,30
52700,AILLIANVILLE,48.252458330151704,5.369284956163807,34
52230,AINGOULAINCOURT,48.42874993191171,5.317894047633424,22
52120,AIZANVILLE,48.05801708378799,4.895698391916673,20
52130,ALLICHAMPS,48.49989036023865,4.967793008227836,21
52110,AMBONVILLE,48.36731637942574,4.939363468491177,22
52360,ANDILLY EN BASSIGNY,47.90968498826032,5.454503412604158,16
52310,ANNEVILLE LA PRAIRIE,48.21211709071596,5.111443107209203,10
52500,ANROSEY,47.765500098205656,5.604137185739336,32
52250,APREY,47.7659870209628,5.277421780083752,9
52160,ARBOT,47.75414334775605,5.064094156985779,28
52210,ARC EN BARROIS,47.92146191589921,5.057453115917304,15
52240,AUDELONCOURT,48.09429113627486,5.513847132743139,20
52190,AUJEURRES,47.690267983783265,5.287145128135204,26
52300,AUTIGNY LE GRAND,48.43688381084813,5.139391279200526,26
52330,AUTREVILLE SUR LA RENNE,48.21615869279226,4.941750274015465,23
52140,AVRECOURT,47.99480461186636,5.52352199882677,18
52260,BEAUCHEMIN,47.94110698574424,5.270632629419791,8
52270,ROCHES BETTAINCOURT,48.33049657757962,5.258903153817177,9
52200,BOURG,47.85922913193126,5.2935577510382155,23
52150,BOURG STE MARIE,48.18540014246941,5.606353190157306,23
52000,BRETHENAY,48.10531567335577,5.132105344488081,22
52220,CEFFONDS,48.46343150720267,4.7749468075353985,15
52600,CELSOY,47.799711079933466,5.454131096820941,19
52320,CERISIERES,48.29427652768481,5.0980407206354394,13
52410,CHAMOUILLEY,48.59115944013107,5.030910059028932,4
52170,CHEVILLON,48.54484949134071,5.101513761538076,10
52370,CIRFONTAINES EN AZOIS,48.13475510159395,4.862500668695287,3
52290,ECLARON BRAUCOURT STE LIVIERE,48.57625305624518,4.854190281960969,4
52800,FOULAIN,48.03193777281249,5.320292890322083,16
53940,AHUILLE,48.07586058600323,-0.8770149919755371,4
53240,ALEXAIN,48.1949089069013,-0.7853315019706321,10
53300,AMBRIERES LES VALLEES,48.406938046395226,-0.645309022217141,12
53210,ARGENTRE,48.06779435887547,-0.595788768449466,4
53440,ARON,48.29221578656493,-0.5136044004033571,6
53170,ARQUENAY,47.95743503364326,-0.5770263365164501,12
53600,ASSE LE BERENGER,48.16541887897722,-0.366664204981457,7
53230,ASTILLE,47.94447787635777,-0.91075505227119,6
53400,ATHEE,47.83915812875728,-0.9244901948420361,9
53700,AVERTON,48.3237608387555,-0.23954494491976103,8
53160,BAIS,48.246627631123076,-0.31881677119878904,10
53340,VAL DU MAINE,47.959502684491426,-0.39661570705057303,7
53350,BALLOTS,47.89301002204314,-1.120287358469471,5
53470,LA BAZOUGE DES ALLEUX,48.19280900281075,-0.645161205406175,5
53320,BEAULIEU SUR OUDON,48.03129884487049,-0.9627547747150431,5
53290,BEAUMONT PIED DE BOEUF,47.83735614097277,-0.48735836227308604,11
53800,LA BOISSIERE,47.806402943624335,-1.043354692543478,7
53960,BONCHAMP LES LAVAL,48.06767592291573,-0.699011210172895,1
53370,BOULAY LES IFS,48.41517836896894,-0.11660486411027901,5
53410,LE BOURGNEUF LA FORET,48.1246709760085,-0.9831898090889891,9
53120,BRECE,48.4196246756803,-0.8435630582195731,9
53150,BREE,48.150459731730116,-0.5258715939463771,11
53420,CHAILLAND,48.2325648602014,-0.8687842009795601,1
53640,CHAMPEON,48.37280860590522,-0.47870682324322505,6
53810,CHANGE,48.10793696312255,-0.800042540226364,1
53950,LA CHAPELLE ANTHENAISE,48.12898134271273,-0.6859580447128061,2
53250,CHARCHIGNE,48.43725749071065,-0.33846206043735,10
53200,CHATEAU GONTIER SUR MAYENNE,47.822858575363504,-0.6963884597006781,16
53100,CHATILLON SUR COLMONT,48.29754621352806,-0.67540966341272,8
53380,LA CROIXILLE,48.2185127321811,-0.9982747473144371,3
53540,CUILLE,47.955098157272126,-1.084969128063527,4
53190,DESERTINES,48.47120698627733,-0.9573806315443211,4
53260,ENTRAMMES,48.01059760012706,-0.6948475654816001,3
53500,ERNEE,48.303302906405854,-0.910101352991848,5
53360,HOUSSAY,47.90949578395793,-0.7821543830184651,7
53110,LE HOUSSEAU BRETIGNOLLES,48.46516646257679,-0.492740418203267,10
53970,L HUISSERIE,48.003820102143244,-0.787617903323364,3
53220,LARCHAMP,48.38954545519506,-1.011528733849069,7
53000,LAVAL,48.06107925522107,-0.765748758771292,1
53140,LIGNIERES ORGERES,48.48565171671868,-0.23047046773888102,7
53390,LA ROUAUDIERE,47.82054649918116,-1.17012171299738,4
53480,ST GEORGES LE FLECHARD,48.057573123886755,-0.47782780340062303,3
53270,BLANDOUET ST JEAN,48.06037983644802,-0.347926927622351,8
54610,ABAUCOURT SUR SEILLE,48.87589883597993,6.224736596058672,18
54800,ABBEVILLE LES CONFLANS,49.15200019208245,5.846067258031081,29
54115,ABONCOURT,48.420787390851835,5.978172255103776,17
54740,AFFRACOURT,48.46020572760493,6.207540395274239,17
54770,AGINCOURT,48.75108159143998,6.269263143577777,6
54460,AINGERAY,48.74531916623641,6.035393931794678,2
54170,ALLAIN,48.53405416593793,5.906089779703805,13
54112,ALLAMPS,48.56977342448486,5.772471347694208,4
54260,ALLONDRELLE LA MALMAISON,49.46816662748711,5.554094608428837,21
54450,AMENONCOURT,48.58196604920828,6.788722717589697,30
54560,ANDERNY,49.37170340195739,5.872933278638381,9
54200,ANDILLY,48.71111309166281,5.872373790319478,22
54540,ANGOMONT,48.495062143681416,6.892132166195404,16
54150,ANOUX,49.261313643321195,5.879999170962823,14
54470,ANSAUVILLE,48.91695594485024,5.858540621057809,27
54110,ANTHELUPT,48.64598313082367,6.3693246310390155,14
54760,ARMAUCOURT,48.80900275176347,6.271872607840575,9
54530,ARNAVILLE,48.99107516378057,6.000762512535819,3
54370,ARRACOURT,48.680027734632276,6.557640111938938,26
54510,ART SUR MEURTHE,48.66943458290361,6.248781063758969,3
54700,ATTON,48.91354254830124,6.067643978489856,18
54580,AUBOUE,49.18679408288782,5.981499077373799,4
54380,AUTREVILLE SUR MOSELLE,48.83340332387138,6.047944150137886,11
54160,AUTREY,48.55039077282123,6.129147150906941,4
54490,AVILLERS,49.32787978125249,5.7782510221787815,8
54385,AVRAINVILLE,48.80613784020329,5.927618600402342,8
54210,AZELOT,48.58591313703168,6.2660009847372224,10
54122,AZERAILLES,48.488767506725644,6.658257896617876,6
54120,BACCARAT,48.468251882661875,6.75623375821037,14
54290,BAINVILLE AUX MIROIRS,48.46800938680003,6.334714290970978,24
54550,BAINVILLE SUR MADON,48.6064606751372,6.0582945279719524,4
54360,BARBONVILLE,48.534666588352785,6.388587807280791,10
54620,BASLIEUX,49.41340897726291,5.739847054633855,10
54980,BATILLY,49.17671318363436,5.969630935639717,1
54890,BAYONVILLE SUR MAD,49.02050589049339,5.957685140443119,6
54940,BELLEVILLE,48.814452488849355,6.090181348729118,1
54480,BERTRAMBOIS,48.56207759657998,6.972566548715994,7
54640,BETTAINVILLERS,49.30255936666525,5.90184812259662,2
54300,BIENVILLE LA PETITE,48.58741480893092,6.532084254928723,18
54113,BLENOD LES TOUL,48.603457159877664,5.858830903548762,7
54111,MONT BONVILLERS,49.325974161683654,5.842576518107627,1
54136,BOUXIERES AUX DAMES,48.75748439181948,6.163941852100649,1
54930,BOUZANVILLE,48.39207242642445,6.086577829093242,9
54190,BREHAIN LA VILLE,49.4572754646238,5.905507694026446,4
54790,VAL DE BRIEY,49.26216469718187,5.952986276768695,1
54280,BRIN SUR SEILLE,48.74009090549973,6.356792673006697,9
54134,CEINTREY,48.525411978902234,6.17595772205469,2
54420,CERVILLE,48.69065005303446,6.283052419721288,2
54230,CHALIGNY,48.63535312815614,6.097695118975759,4
54250,CHAMPIGNEULLES,48.720987403918734,6.122854774100979,1
54330,CHAOUILLEY,48.48733467602121,6.075247686737745,19
54720,CHENIERES,49.47757480415879,5.753015541787019,4
54870,CONS LA GRANDVILLE,49.4799550340839,5.686327965872484,5
54400,COSNES ET ROMAIN,49.52427501165084,5.733349683347549,3
54680,CRUSNES,49.42567524404808,5.9095296391346634,2
54670,CUSTINES,48.7985705510489,6.151324408392114,3
54119,DOMGERMAIN,48.64152698364178,5.822661430028319,1
54130,DOMMARTEMONT,48.71097388380798,6.210797152891023,2
54830,ESSEY LA COTE,48.46377566308438,6.48808011269664,11
54270,ESSEY LES NANCY,48.70789349642216,6.23283309302136,1
54690,EULMONT,48.752443660667566,6.209023741366019,2
54630,FLAVIGNY SUR MOSELLE,48.582659887903354,6.184505655833464,2
54710,FLEVILLE DEVANT NANCY,48.6252796025036,6.188069214839274,2
54840,FONTENOY SUR MOSELLE,48.691757250174724,6.006648695786894,5
54570,FOUG,48.69665784772775,5.780361496187341,4
54390,FROUARD,48.75063206950245,6.122366845344896,1
54780,GIRAUMONT,49.1735520496833,5.916609833078614,1
54730,GORCY,49.533822996491885,5.659807821760897,3
54860,HAUCOURT MOULAINE,49.49672456405289,5.807353816066697,2
54180,HEILLECOURT,48.646069143344874,6.185267869554229,2
54440,HERSERANGE,49.51867327499494,5.79151130144369,1
54310,HOMECOURT,49.22288650994396,5.992684855514093,1
54590,HUSSIGNY GODBRANGE,49.49590772255664,5.85550411485349,1
54140,JARVILLE LA MALGRANGE,48.66744742079594,6.205106378351718,1
54114,JEANDELAINCOURT,48.84701162604784,6.243591379744243,1
54240,JOEUF,49.23168046191907,6.011701041065954,1
54970,LANDRES,49.318820268029775,5.807562541632351,1
54410,LANEUVEVILLE DEVANT NANCY,48.646165843725875,6.241414433863899,2
54950,LARONXE,48.543109850086395,6.611023963023459,2
54520,LAXOU,48.68235373950029,6.113579843045075,2
54810,LONGLAVILLE,49.533480151169826,5.801852371024046,1
54129,MAGNIERES,48.44432529615734,6.566042569345368,1
54220,MALZEVILLE,48.72175425367654,6.189641583714676,1
54820,MARBACHE,48.790135685800124,6.090257635582064,1
54320,MAXEVILLE,48.70965056196161,6.150486381796594,2
54960,MERCY LE BAS,49.38542595095343,5.758328065052716,1
54850,MEREVILLE,48.6007228797185,6.139611353586462,2
54135,MEXY,49.50195492678498,5.786282146544176,1
54350,MONT ST MARTIN,49.54676995917664,5.779087530287027,1
54920,MORFONTAINE,49.45653831740084,5.8245020508997705,2
54660,MOUTIERS,49.23267761800102,5.955308653759064,1
54118,MOYEN,48.487272987774034,6.586492957351167,1
54000,NANCY,48.69007746256973,6.175283689676489,1
54100,NANCY,48.69007746256973,6.175283689676489,1
54340,POMPEY,48.77274555747111,6.110290901581809,1
54116,PRAYE,48.45290178324263,6.124569019794844,2
54425,PULNOY,48.70193191193957,6.265721852646638,1
54430,REHON,49.49927631840515,5.757406820207174,2
54650,SAULNES,49.52972514394282,5.826728397164666,1
54880,THIL,49.473601635627006,5.905720164577183,1
54750,TRIEUX,49.32217835966145,5.9443034152351615,1
54910,VALLEROY,49.214146755311376,5.918780553246264,1
54121,VANDIERES,48.95883534503531,6.021105436564595,1
54500,VANDOEUVRE LES NANCY,48.65758663984752,6.164642572112205,1
54600,VILLERS LES NANCY,48.66199245883153,6.128545845564895,1
54123,VITERNE,48.587326387602346,6.013183072538735,1
54990,XEUILLEY,48.561841577071625,6.090470507796016,1
55130,ABAINVILLE,48.52000353722435,5.514925337554504,22
55400,ABAUCOURT HAUTECOURT,49.19633432209584,5.593628187582404,30
55110,AINCREVILLE,49.354384075061866,5.191579039008144,28
55300,AMBLY SUR MEUSE,48.912046746580856,5.581633068051079,46
55230,AMEL SUR L ETANG,49.33954775386714,5.644443404999594,19
55320,ANCEMONT,49.063680200092335,5.450944727049775,7
55170,ANCERVILLE,48.640254945269085,5.101257235530005,11
55800,ANDERNAY,48.838486706855605,4.9910898506785815,18
55120,AUBREVILLE,49.109983027799494,5.113878012136521,24
55700,AUTREVILLE ST LAMBERT,49.512728011932616,5.172447507062783,19
55210,AVILLERS STE CROIX,48.99544609331186,5.723322386687038,21
55600,AVIOTH,49.50872304394518,5.380010349120195,25
55270,AVOCOURT,49.248532695399305,5.099770710916902,17
55150,AZANNES ET SOUMAZANNES,49.3432629414203,5.422583960257461,26
55000,BAR LE DUC,48.77806652992286,5.166952011622241,39
55260,BAUDREMONT,48.881528071486166,5.341943523568468,25
55250,BEAULIEU EN ARGONNE,48.97253865908221,5.130323507947056,21
55100,BEAUMONT EN VERDUNOIS,49.19289969927241,5.345628209496774,27
55430,BELLEVILLE SUR MEUSE,49.17973737426657,5.395717951962104,1
55290,BIENCOURT SUR ORGE,48.55279640012546,5.321158964943679,8
55200,BONCOURT SUR MEUSE,48.78092779677563,5.618334969971516,20
55160,BONZEE,49.09231955508276,5.656714288480753,32
55500,LE BOUCHON SUR SAULX,48.682350984345284,5.348390587702993,35
55240,BOULIGNY,49.28407154919459,5.710088928622932,4
55190,BOVEE SUR BARBOURE,48.66214327286099,5.574510930908325,18
55140,BRIXEY AUX CHANOINES,48.55768629750906,5.686258883802903,20
55220,HEIPPES,49.0215164214828,5.294168476389093,18
55840,THIERVILLE SUR MEUSE,49.17208418822337,5.33914312664588,1
55310,TRONVILLE EN BARROIS,48.719766061994676,5.278405297144832,1
56350,ALLAIRE,47.64434187970983,-2.168445741487888,7
56190,AMBON,47.570518472876095,-2.487872113584263,8
56610,ARRADON,47.633805752978276,-2.823271501878675,1
56640,ARZON,47.54770167361735,-2.886474962120274,2
56800,AUGAN,47.92848876191925,-2.381530504073238,10
56400,AURAY,47.68009953247089,-2.968121645552954,8
56870,BADEN,47.603444716609424,-2.901592978025487,2
56360,BANGOR,47.3280662063657,-3.174899114863594,4
56150,BAUD,47.90263734678564,-3.012575904164709,3
56380,BEIGNON,47.92262120089399,-2.16164534523542,6
56550,BELZ,47.68813982689359,-3.137144960554026,2
56240,BERNE,47.928127605131024,-3.3055669535598162,5
56230,BERRIC,47.70073595915035,-2.481093793250453,5
56500,BIGNAN,47.9199472635639,-2.8260079882353,12
56420,BILLIO,47.8604833170101,-2.647305556077855,6
56140,BOHAL,47.81475156492751,-2.344700863893676,12
56700,BRANDERION,47.763637413664846,-3.228138903982018,5
56390,BRANDIVY,47.77709230994208,-2.825012547851402,5
56580,BREHAN,48.07549718863619,-2.736011325683132,5
56430,BRIGNAC,48.06684572642688,-2.308980877765059,7
56310,BUBRY,47.972114920526614,-3.099744641245339,5
56220,CADEN,47.68660697328635,-2.2994332417452212,8
56130,CAMOEL,47.53100981244379,-2.283752680529466,8
56330,CAMORS,47.798378729076745,-3.010573463788659,3
56910,CARENTOIR,47.81427445610003,-2.15996794970806,3
56340,CARNAC,47.604078521717796,-3.09663312460284,2
56850,CAUDAN,47.813218306614466,-3.341369057087119,1
56620,CLEGUER,47.85225985534669,-3.392415127421331,2
56480,CLEGUEREC,48.15807096890547,-3.09904595257714,4
56200,COURNON,47.758651151483896,-2.163514787226975,6
56950,CRACH,47.631065994602025,-2.99964130618191,1
56540,LE CROISTY,48.04960950783305,-3.355180877367942,4
56120,LA CROIX HELLEAN,47.967887539000785,-2.565494263609722,10
56750,DAMGAN,47.522133700554434,-2.5774889015417433,1
56250,ELVEN,47.71058335501147,-2.606002997116235,7
56410,ERDEVEN,47.64699577053328,-3.178158285025325,2
56490,EVRIGUET,48.07427312424056,-2.460375837495323,6
56320,LE FAOUET,48.02406829256495,-3.480844228625235,4
56680,GAVRES,47.69323007621903,-3.282809554211292,2
56530,GESTEL,47.796290914651266,-3.428123672157325,2
56110,GOURIN,48.117782458254204,-3.621165890804381,3
56590,GROIX,47.63725048279013,-3.464139362197226,1
56920,GUELTAS,48.09220402640772,-2.853831098371014,6
56160,GUEMENE SUR SCORFF,48.069542726099954,-3.221706292052357,7
56520,GUIDEL,47.79414853409832,-3.492818165556482,1
56560,GUISCRIFF,48.04270351860725,-3.623334656525334,1
56450,LE HEZO,47.59642681348158,-2.6657299932444523,5
56170,ILE DE HOEDIC,47.40559150094638,-2.988192148449091,3
56780,ILE AUX MOINES,47.586272079903665,-2.848734422168822,1
56840,ILE D ARZ,47.58869585935855,-2.796545591558603,1
56650,INZINZAC LOCHRIST,47.85634083059971,-3.251952963645566,1
56300,KERGRIST,48.07780294542861,-2.977674980077792,6
56690,LANDAUL,47.756129522209335,-3.128958697877975,3
56600,LANESTER,47.7688980500134,-3.327755529511598,1
56630,LANGONNET,48.13181053572174,-3.481229648225899,1
56440,LANGUIDIC,47.83695498773027,-3.147805017976834,1
56260,LARMOR PLAGE,47.71519966167067,-3.393093863394728,1
56460,LIZIO,47.84202777085629,-2.476748235302361,5
56740,LOCMARIAQUER,47.577516923696365,-2.962826407939705,1
56570,LOCMIQUELIC,47.73091538268584,-3.329003125716885,1
56100,LORIENT,47.75100566552177,-3.378153002916182,1
56890,MEUCON,47.7067645428117,-2.782346017778105,3
56760,PENESTIN,47.47303718718997,-2.465600598743247,1
56270,PLOEMEUR,47.73246761697009,-3.442205799107664,1
56880,PLOEREN,47.66178522277692,-2.842864446504915,1
56770,PLOURAY,48.13426392467954,-3.375701673740919,1
56930,PLUMELIAU BIEUZY,47.9727899469985,-2.992570522166048,1
56290,PORT LOUIS,47.709599320459205,-3.349711269714885,1
56670,RIANTEC,47.718075060965916,-3.302810784318866,1
56730,ST GILDAS DE RHUYS,47.512360279449666,-2.832319414734474,1
56660,ST JEAN BREVELAY,47.83128322428281,-2.7272422096860423,1
56470,ST PHILIBERT,47.588354596821844,-3.018948318691548,2
56510,ST PIERRE QUIBERON,47.52323687868287,-3.138678305008004,1
56370,SARZEAU,47.52724177803471,-2.704848281398535,2
56860,SENE,47.623714588470335,-2.730811847397424,1
56000,VANNES,47.66011480703992,-2.756703808168837,1
57920,ABONCOURT,49.31186376852441,6.35847784426335,9
57590,ABONCOURT SUR SEILLE,48.88710746545347,6.3983233625349865,29
57560,ABRESCHVILLER,48.61295922576943,7.073197920097288,8
57340,ACHAIN,48.92497964083658,6.620606464387822,28
57412,ACHEN,49.02547713467967,7.175288978136563,4
57580,ADAINCOURT,48.99592235626956,6.416733845350103,23
57380,ADELANGE,49.00941830265303,6.584126790578395,13
57670,ALBESTROFF,48.91760089999881,6.8550369067018915,24
57440,ALGRANGE,49.37623115426327,6.045540999907455,2
57515,ALSTING,49.180372611514535,7.001406139207205,1
57660,ALTRIPPE,49.01345758459851,6.782770373671836,18
57730,ALTVILLER,49.08170902115567,6.734928986719644,6
57320,ALZING,49.30596954822777,6.517371836199934,26
57865,AMANVILLERS,49.15959619862238,6.046378682599397,1
57170,AMELECOURT,48.83087608531795,6.5188214973698795,22
57360,AMNEVILLE LES THERMES,49.24085683993578,6.1012431698212,2
57130,ANCY DORNOT,49.09155095189545,6.039311631767436,11
57640,ANTILLY,49.18817643804909,6.282730707206513,13
57480,APACH,49.424480165956744,6.410962953025527,21
57680,ARRY,49.028231172200094,6.039990416670051,4
57530,ARS LAQUENEXY,49.09877575990258,6.359278556191562,21
57405,ARZVILLER,48.721705146796715,7.156320190607965,3
57790,ASPACH,48.65395541937503,6.998739090138623,7
57260,ASSENONCOURT,48.81954095462286,6.754138124047195,24
57390,AUDUN LE TICHE,49.479067186917995,5.940621652927089,3
57685,AUGNY,49.05541308893691,6.115871512727004,1
57710,AUMETZ,49.412501693687204,5.970519437846174,3
57810,AVRICOURT,48.72039681052609,6.771680755492354,13
57300,AY SUR MOSELLE,49.252557665015466,6.19272638434976,4
